Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Bilingual,Highest education level completed,Literacy difficulties,Colourblindness,Hobbies - categories,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6514939ad33a6b8b73e8f528,63cefcdc3f87b5a8b88eba2f,APPROVED,2023-09-27T20:43:36.980000Z,2023-09-27T20:51:38.768000Z,2023-10-02T16:46:52.257000Z,2023-09-27T20:51:39.214205Z,482.0,CE2K9TTL,80,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Politics, Sports, Health & Fitness",25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
651494ac415b0cb1cda783df,63e51c2e943e72306dfa8cdc,APPROVED,2023-09-27T20:46:40.356000Z,2023-09-27T20:54:21.991000Z,2023-10-02T16:46:52.450000Z,2023-09-27T20:54:22.487495Z,462.0,CE2K9TTL,273,"English, French",native language + one other language,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Art, Health & Fitness",24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
65149868592540374f45ebdb,63dd37970407f565167e5361,APPROVED,2023-09-27T21:02:40.143000Z,2023-09-27T21:08:08.848000Z,2023-10-02T16:46:52.649000Z,2023-09-27T21:08:35.327728Z,329.0,CE2K9TTL,361,English,none just my native langauge,Secondary education (e.g. GED/GCSE),Yes,"Yes, I'm colourblind","Sports, Video Games, Psychology",19,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
651498ab26d27d7dd8ca0ffc,63d79eee3050f200940fd28d,APPROVED,2023-09-27T21:03:52.328000Z,2023-09-27T21:12:15.911000Z,2023-10-02T16:46:52.844000Z,2023-09-27T21:12:16.382221Z,504.0,CE2K9TTL,428,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Travelling, Sports, Music",46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651499c43ebe8e29839075ed,6287cd51ee7abcc38dc156f2,APPROVED,2023-09-27T21:08:25.789000Z,2023-09-27T21:14:32.666000Z,2023-10-02T16:46:53.020000Z,2023-09-27T21:14:33.373350Z,367.0,CE2K9TTL,80,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Entrepreneurship, Sports, Travelling",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
65149ac604536dd6c20855b1,644150ada063f0646fa94580,APPROVED,2023-09-27T21:12:42.049000Z,2023-09-27T21:19:01.488000Z,2023-10-02T16:46:53.194000Z,2023-09-27T21:19:01.926033Z,380.0,CE2K9TTL,343,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Music, Health & Fitness",23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking),
65149b3a1abaa3a5a64a0005,63d3fb4fd3c313dca0920312,APPROVED,2023-09-27T21:14:40.483000Z,2023-09-27T21:23:07.011000Z,2023-10-02T16:46:53.371000Z,2023-09-27T21:23:07.534131Z,507.0,CE2K9TTL,363,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Politics, Sports",34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65149bfa31d3db6ef1b26609,5c288e65867f660001ae8f36,APPROVED,2023-09-27T21:17:49.686000Z,2023-09-27T21:24:10.770000Z,2023-10-02T16:46:53.549000Z,2023-09-27T21:24:11.230923Z,382.0,CE2K9TTL,484,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Music, Sports, Travelling",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65149c70b1b895e6fc6ee88c,63d4315d46c8643186d488f7,APPROVED,2023-09-27T21:19:47.398000Z,2023-09-27T21:26:44.842000Z,2023-10-02T16:46:53.744000Z,2023-09-27T21:26:45.403150Z,418.0,CE2K9TTL,394,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Health & Fitness, Science, Video Games",41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
65149d902fdae1acb613b258,6509ad3e10014974dfe2f77c,APPROVED,2023-09-27T21:24:37.306000Z,2023-09-27T21:33:44.564000Z,2023-10-02T16:46:53.936000Z,2023-09-27T21:33:45.359981Z,548.0,CE2K9TTL,9,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Economics, Video Games, Sports",36,Male,White,Canada,Canada,Canada,English,No,Full-Time,
6514a05a03eaf7efcbdec67b,5b9b7d4608c0fc0001472a30,APPROVED,2023-09-27T21:36:29.748000Z,2023-09-27T21:43:54.514000Z,2023-10-02T16:46:54.104000Z,2023-09-27T21:44:02.246310Z,445.0,CE2K9TTL,278,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Politics, Sports, Music",53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED,
6514a3e5c6110ad65a14924c,573116d21efe74000e308d26,APPROVED,2023-09-27T21:51:36.941000Z,2023-09-27T21:56:00.896000Z,2023-10-02T16:46:54.266000Z,2023-09-27T21:56:02.511872Z,264.0,CE2K9TTL,450,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),Yes,"Yes, I'm colourblind","Psychology, Music, Entrepreneurship",32,Male,White,Canada,Canada,Canada,English,No,Full-Time,
6514a4215846cccb639277aa,615dd79ed16dba94e3f7b2ef,APPROVED,2023-09-27T21:52:37.690000Z,2023-09-27T21:58:32.255000Z,2023-10-02T16:46:54.419000Z,2023-09-27T21:58:32.765207Z,355.0,CE2K9TTL,2238,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Economics, Science, Video Games",30,Male,White,United States,United States,United States,English,No,Full-Time,
6514a5fcf285e64010f40bcf,63d3ff7455fe68b811ef6b57,APPROVED,2023-09-27T22:00:30.967000Z,2023-09-27T22:04:43.001000Z,2023-10-02T16:46:54.601000Z,2023-09-27T22:06:10.036785Z,253.0,CE2K9TTL,550,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Music, Video Games, Travelling",18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking),
6514a757d6ff4e7b9ccec10f,5dec6a96da522335df62a1b5,APPROVED,2023-09-27T22:06:24.490000Z,2023-09-27T22:16:54.038000Z,2023-10-02T16:46:54.764000Z,2023-09-27T22:16:54.513025Z,630.0,CE2K9TTL,581,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Art, Music",31,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking),
6514a78dee27710a1dd74500,6293c7cef1af3c7badc3e25b,APPROVED,2023-09-27T22:07:12.771000Z,2023-09-27T22:11:11.656000Z,2023-10-02T16:46:54.927000Z,2023-09-27T22:11:12.117459Z,239.0,CE2K9TTL,78,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Video Games, Sociology, Mathematics",29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
6514a902e0c6346040be4c5b,6401a92fa70fe5c6eebb1aec,APPROVED,2023-09-27T22:13:24.450000Z,2023-09-27T22:16:55.533000Z,2023-10-02T16:46:55.092000Z,2023-09-27T22:16:56.051584Z,212.0,CE2K9TTL,421,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Music, Health & Fitness, Art",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6514aa06bdaebb65b8b265f1,6344febaa4f84c624010aa31,APPROVED,2023-09-27T22:24:27.133000Z,2023-09-27T22:58:21.266000Z,2023-10-02T16:46:55.293000Z,2023-09-27T22:58:24.008438Z,2035.0,CE2K9TTL,1584,"Spanish, English",native language + one other language,Undergraduate degree (BA/BSc/other),Yes,"Yes, I'm colourblind","Sports, Music, Video Games",25,Male,Other,United States,United States,United States,English,Yes,Full-Time,
6514aa5ca9a7da0c7d08559b,63d1679775944f49f3af5290,APPROVED,2023-09-27T22:19:54.110000Z,2023-09-27T22:22:24.106000Z,2023-10-02T16:46:55.522000Z,2023-09-27T22:22:25.206213Z,150.0,C83SZB70,693,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Politics, Economics, Sports",47,Male,Black,United States,United States,United States,English,No,Other,
6514aa812d1bf89210c56275,62c3b1a4336684ef3487547e,APPROVED,2023-09-27T22:19:48.301000Z,2023-09-27T22:23:47.200000Z,2023-10-02T16:46:55.675000Z,2023-09-27T22:23:48.386878Z,239.0,CE2K9TTL,570,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Sports, Travelling",28,Male,White,United States,United States,United States,English,No,Full-Time,
6514ab2535cf4938a0a067ed,6413f13b9b3129923f190e1e,APPROVED,2023-09-27T22:22:34.882000Z,2023-09-27T22:28:52.557000Z,2023-10-02T16:46:55.913000Z,2023-09-27T22:28:53.075218Z,378.0,CE2K9TTL,970,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Entrepreneurship, Politics, Science",41,Male,White,United States,United States,United States,English,No,Full-Time,
6514ab917069109a0e9a6fbc,6409085e3b56647bcd71fdc3,APPROVED,2023-09-27T22:24:21.855000Z,2023-09-27T22:35:19.402000Z,2023-10-02T16:46:56.080000Z,2023-09-27T22:35:19.897644Z,658.0,CE2K9TTL,1198,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Travelling, Video Games, Marketing",61,Male,White,United States,United States,United States,English,Yes,Full-Time,
6514abb51193eec8a4a2b2a6,63d9c4ea4b5efb771f895e11,APPROVED,2023-09-27T22:24:56.362000Z,2023-09-27T22:31:11.806000Z,2023-10-02T16:46:56.256000Z,2023-09-27T22:31:13.598366Z,376.0,CE2K9TTL,1071,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Science, Travelling, Politics",51,Male,White,United States,United States,United States,English,No,Full-Time,
6514ac2b21cac9dbd8c56272,64457bc906c125cebd4bf66b,APPROVED,2023-09-27T22:26:54.967000Z,2023-09-27T22:32:41.571000Z,2023-10-02T16:46:56.423000Z,2023-09-27T22:32:42.057859Z,347.0,CE2K9TTL,289,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Travelling, Literature, Music",74,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6514ac977a17f258dc1db372,6441c37f5666c66e67eba833,APPROVED,2023-09-27T22:28:42.153000Z,2023-09-27T22:40:14.138000Z,2023-10-02T16:46:56.575000Z,2023-09-27T22:40:14.615840Z,692.0,CE2K9TTL,969,English,native language + one other language,High school diploma/A-levels,No,"Yes, I'm colourblind",Science,26,Male,Black,United States,United States,United States,English,No,Full-Time,
6514ae01160b70029f1db347,6474a86474b12fd778ae530f,APPROVED,2023-09-27T22:34:50.521000Z,2023-09-27T22:42:48.630000Z,2023-10-02T16:46:56.776000Z,2023-09-27T22:42:50.240611Z,479.0,CE2K9TTL,1065,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Music, Science",67,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6514ae8aa1a8dc97ac0c83c3,5d7336e98176400015e87da9,APPROVED,2023-09-27T22:37:02.824000Z,2023-09-27T22:43:56.194000Z,2023-10-02T16:46:56.914000Z,2023-09-27T22:43:57.071672Z,414.0,CE2K9TTL,272,English,none just my native langauge,High school diploma/A-levels,Yes,"Yes, I'm colourblind","Economics, Health & Fitness, Psychology",25,Male,Black,United States,United States,United States,English,Yes,Part-Time,
6514b2ecd3c9e4258e394174,5e9ce0a46976671ceda6082a,APPROVED,2023-09-27T22:55:47.049000Z,2023-09-27T23:02:54.395000Z,2023-10-02T16:46:57.118000Z,2023-09-27T23:02:57.554708Z,428.0,CE2K9TTL,2410,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Video Games, Economics, Politics",40,Male,White,United States,United States,United States,English,No,Full-Time,
6514b846e7a222e47ecec0e2,647c63a4b86409f3df84337b,APPROVED,2023-09-27T23:18:36.038000Z,2023-09-27T23:25:38.765000Z,2023-10-02T16:46:57.302000Z,2023-09-27T23:25:39.871240Z,423.0,CE2K9TTL,145,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Sports, Travelling, Music",57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6514b97c475efc699ca38189,6288200662bdd110ddecad7a,APPROVED,2023-09-27T23:23:42.723000Z,2023-09-27T23:30:36.459000Z,2023-10-02T16:46:57.508000Z,2023-09-27T23:30:37.434461Z,414.0,CE2K9TTL,2748,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Literature, Video Games, Psychology",34,Male,Asian,Korea,United States,United States,English,No,Full-Time,
6514b9fbde8f9a7db3bbda56,6400d8fbeba2f9f8eb604b9a,APPROVED,2023-09-27T23:25:49.870000Z,2023-09-27T23:30:05.615000Z,2023-10-02T16:46:57.721000Z,2023-09-27T23:30:06.083075Z,256.0,CE2K9TTL,1642,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Video Games, Music, Mathematics",39,Male,Asian,United States,United States,United States,English,No,Full-Time,
6514be57265a0ca4417fe0aa,60f43c3a0fd9723feba1af38,APPROVED,2023-09-27T23:44:28.524000Z,2023-09-27T23:52:39.189000Z,2023-10-02T16:46:57.914000Z,2023-09-27T23:52:40.346784Z,491.0,CE2K9TTL,5311,"French, English",native language + one other language,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Health & Fitness, Travelling, Politics",52,Male,White,France,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6514bfd55d7b4525eaed913c,5cf58c09370a0800017d209d,APPROVED,2023-09-27T23:50:48.117000Z,2023-09-27T23:58:17.358000Z,2023-10-02T16:46:58.098000Z,2023-09-27T23:58:17.742011Z,450.0,CE2K9TTL,316,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Entrepreneurship, Philosophy, Psychology",25,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6514c128daf32878f050fae2,5d0c1a934eb063000140ad67,APPROVED,2023-09-27T23:56:24.272000Z,2023-09-28T00:06:33.670000Z,2023-10-02T16:46:58.298000Z,2023-09-28T00:12:43.144292Z,610.0,CE2K9TTL,410,English,none just my native langauge,Secondary education (e.g. GED/GCSE),No,"Yes, I'm colourblind","Travelling, Video Games, Sports",46,Male,White,Canada,Canada,Canada,English,No,Full-Time,
6514c50da3769501a01e5dda,63d1453d6642f3be4e140681,APPROVED,2023-09-28T00:13:04.812000Z,2023-09-28T00:17:17.099000Z,2023-10-02T16:46:58.505000Z,2023-09-28T00:17:17.609539Z,253.0,CE2K9TTL,145,"English, Hindi, Nepali",native language + two other languages,High school diploma/A-levels,No,"Yes, I'm colourblind","Music, Science, Sports",19,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking),
6514c8005ddde4001bf648a0,601b28841ca7bb2f8edaa293,APPROVED,2023-09-28T00:26:25.199000Z,2023-09-28T00:33:24.023000Z,2023-10-02T16:46:58.688000Z,2023-09-28T00:33:24.443976Z,419.0,CE2K9TTL,1765,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Music, Video Games, Health & Fitness",32,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6514ca516a991c9c8587aae6,5f3302a8aea7430e3fba8764,APPROVED,2023-09-28T00:35:32.306000Z,2023-09-28T00:44:51.660000Z,2023-10-02T16:46:58.897000Z,2023-09-28T00:44:52.085193Z,560.0,CE2K9TTL,494,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Entrepreneurship, Sports, Video Games",29,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6514d56823abc4684f74934b,64136140e1cce438bf993257,APPROVED,2023-09-28T01:22:52.076000Z,2023-09-28T01:28:09.117000Z,2023-10-02T16:46:59.090000Z,2023-09-28T01:28:09.560609Z,318.0,CE2K9TTL,458,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Sports, Politics",33,Male,White,United States,United States,United States,English,No,Full-Time,
6514e8990ec4950a5da700c3,645eecf7a8859a21fe1daf22,APPROVED,2023-09-28T02:44:46.777000Z,2023-09-28T02:55:57.366000Z,2023-10-02T16:46:59.729000Z,2023-09-28T02:55:57.804601Z,671.0,CE2K9TTL,747,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Economics, Politics, Entrepreneurship",65,Male,White,United States,United States,United States,English,No,Full-Time,
6514eae718a6a8e3c6aa0955,6293f40cb830603d3dbe5d9a,APPROVED,2023-09-28T02:54:35.082000Z,2023-09-28T03:00:20.381000Z,2023-10-02T16:46:59.932000Z,2023-09-28T03:00:20.895828Z,346.0,CE2K9TTL,2001,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Music, Video Games, Sports",35,Male,White,United States,United States,United States,English,No,Full-Time,
6514eb1365fb9f2156096712,5c6f906672c0e50001d9332a,APPROVED,2023-09-28T02:55:19.156000Z,2023-09-28T02:59:19.342000Z,2023-10-02T16:47:00.160000Z,2023-09-28T02:59:19.794476Z,241.0,CE2K9TTL,1349,"English, Spanish",native language + one other language,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Music, Video Games, Science",31,Male,White,United States,United States,United States,English,No,Full-Time,
6514f7b0adb05ad7ba9075cc,614ff0e46917f9f167032206,APPROVED,2023-09-28T03:49:04.051000Z,2023-09-28T03:56:59.963000Z,2023-10-02T16:47:00.323000Z,2023-09-28T03:57:00.475938Z,476.0,CE2K9TTL,165,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind",Science,64,Male,White,Australia,Australia,Australia,English,DATA_EXPIRED,DATA_EXPIRED,
6514face7cccb118de149257,64307c41aa1212bc732f9dfc,APPROVED,2023-09-28T04:02:26.462000Z,2023-09-28T04:08:26.403000Z,2023-10-02T16:47:00.519000Z,2023-09-28T04:08:26.896764Z,360.0,CE2K9TTL,122,English,none just my native langauge,Technical/community college,No,"Yes, I'm colourblind","Politics, Sports, Entrepreneurship",64,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6515046802be5b2c26f40ba8,5ee4a14b578f8a000b384376,APPROVED,2023-09-28T04:43:41.338000Z,2023-09-28T04:49:55.785000Z,2023-10-02T16:47:00.692000Z,2023-09-28T04:49:56.279645Z,375.0,CE2K9TTL,711,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Travelling, Video Games, Literature",48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65150abe9f43517d59ec280a,5ca0de7d8001d50018c69031,APPROVED,2023-09-28T05:12:11.367000Z,2023-09-28T05:23:30.502000Z,2023-10-02T16:47:00.844000Z,2023-09-28T05:23:31.019447Z,680.0,CE2K9TTL,1117,English,none just my native langauge,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Music, Sports, Economics",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
65150afed93c0ba4289075ee,63d79eb140827bcc78bcce66,APPROVED,2023-09-28T05:11:29.422000Z,2023-09-28T05:17:23.025000Z,2023-10-02T16:47:00.998000Z,2023-09-28T05:17:23.478405Z,354.0,CE2K9TTL,570,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Travelling, Music, Sports",37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65150dc27ebb245f9df6487b,5820ab7820c34d0001e6dff2,APPROVED,2023-09-28T05:23:19.912000Z,2023-09-28T05:28:04.057000Z,2023-10-02T16:47:01.159000Z,2023-09-28T05:28:04.626400Z,285.0,CE2K9TTL,2179,English,native language + one other language,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Science, Video Games, Health & Fitness",32,Male,Asian,United States,United States,United States,English,No,Full-Time,
65151123fb0702326c45ebc5,5f776804a5ab6f298bf495a2,APPROVED,2023-09-28T05:37:42.061000Z,2023-09-28T05:44:43.345000Z,2023-10-02T16:47:01.319000Z,2023-09-28T05:44:43.911482Z,422.0,CE2K9TTL,65,"English, Hebrew",native language + one other language,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Video Games, Mathematics, Music",33,Male,White,Israel,Israel,Israel,English,No,Full-Time,
651515d80d2e699e06464231,62c53da662a6fb85b6c814a1,APPROVED,2023-09-28T05:57:47.099000Z,2023-09-28T06:03:55.834000Z,2023-10-02T16:47:01.503000Z,2023-09-28T06:03:56.452859Z,369.0,CE2K9TTL,236,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Video Games, Travelling",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65151925172d1a74aa749321,63f39a1df25de13147b90d08,APPROVED,2023-09-28T06:11:52.268000Z,2023-09-28T06:15:59.973000Z,2023-10-02T16:47:01.652000Z,2023-09-28T06:16:00.426895Z,248.0,CE2K9TTL,253,"English, German",native language + one other language,Undergraduate degree (BA/BSc/other),Yes,"Yes, I'm colourblind","Entrepreneurship, Psychology, Politics",21,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
651519661f2aa8584da700d6,63e75088facdce331ef18d74,APPROVED,2023-09-28T06:12:57.059000Z,2023-09-28T06:21:55.437000Z,2023-10-02T16:47:01.800000Z,2023-09-28T06:21:55.893287Z,539.0,CE2K9TTL,556,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Art, Politics, Travelling",44,Male,White,Australia,United Kingdom,United Kingdom,English,No,Full-Time,
651519fea173a4959572f590,63eb52da0490f2bb8056be48,APPROVED,2023-09-28T06:15:26.799000Z,2023-09-28T06:23:49.518000Z,2023-10-02T16:47:01.995000Z,2023-09-28T06:23:50.003325Z,503.0,CE2K9TTL,316,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Art, Video Games, Entrepreneurship",42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
65151aea1118245fe6e8f4df,5c5aac7092783400014b24ca,APPROVED,2023-09-28T06:19:22.750000Z,2023-09-28T06:27:58.120000Z,2023-10-02T16:47:02.235000Z,2023-09-28T06:28:05.270626Z,516.0,CE2K9TTL,82,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Travelling, Sports, Politics",32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651521fa16511ce8761db36c,63d447dff5d5b197f0d02275,APPROVED,2023-09-28T06:49:37.422000Z,2023-09-28T06:56:46.125000Z,2023-10-02T16:47:02.418000Z,2023-09-28T06:56:46.576423Z,429.0,CE2K9TTL,592,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Politics, Health & Fitness, Sports",29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651522bd42e1022e4987aafb,59518033c58c85000101df8f,APPROVED,2023-09-28T06:52:51.068000Z,2023-09-28T06:57:33.619000Z,2023-10-02T16:47:02.608000Z,2023-09-28T06:57:34.103228Z,283.0,CE2K9TTL,432,English,none just my native langauge,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Politics, Science, Health & Fitness",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651523d9af51c910a7aa093e,56114aa67ffc8a000f81148d,APPROVED,2023-09-28T06:57:32.549000Z,2023-09-28T07:02:30.154000Z,2023-10-02T16:47:02.827000Z,2023-09-28T07:02:30.664039Z,298.0,CE2K9TTL,2674,English,none just my native langauge,Doctorate degree (PhD/other),No,"Yes, I'm colourblind","Art, Travelling, Music",52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651524fbd27ba16cddb26623,63d6607ac75addc076b9ce5e,APPROVED,2023-09-28T07:02:23.349000Z,2023-09-28T07:08:33.727000Z,2023-10-02T16:47:03.002000Z,2023-09-28T07:08:34.172323Z,371.0,CE2K9TTL,211,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Art, Literature",31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65152597e199ed437f04117a,64f6c82c1940a94c6aa1e9b3,APPROVED,2023-09-28T07:04:59.934000Z,2023-09-28T07:13:42.008000Z,2023-10-02T16:47:03.197000Z,2023-09-28T07:13:42.726577Z,523.0,CE2K9TTL,17,English,none just my native langauge,High school diploma/A-levels,Yes,"Yes, I'm colourblind","Video Games, Philosophy, Entrepreneurship",22,Male,Mixed,Canada,Canada,Canada,English,No,Full-Time,
6515269863b9774056f648a4,65047b9d7f27362d177b824b,APPROVED,2023-09-28T07:09:15.471000Z,2023-09-28T07:23:58.133000Z,2023-10-02T16:47:03.391000Z,2023-09-28T07:23:58.594226Z,883.0,CE2K9TTL,55,English,none just my native langauge,High school diploma/A-levels,No,"Yes, I'm colourblind","Literature, Sports, Video Games",27,Male,White,United States,United States,United States,English,No,Full-Time,
6515287f0298b55754749370,63d79d9bdcff357d2f18fff0,APPROVED,2023-09-28T07:17:22.705000Z,2023-09-28T07:21:08.488000Z,2023-10-02T16:47:03.613000Z,2023-09-28T07:21:09.081469Z,226.0,CE2K9TTL,544,"English, Hindi, Punjabi",none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Health & Fitness, Sports, Travelling",31,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65152bd0540284c94c9d5092,5dd012a97b6a661093d36b8e,APPROVED,2023-09-28T07:31:30.786000Z,2023-09-28T07:50:57.789000Z,2023-10-02T16:47:03.798000Z,2023-09-28T07:50:58.830350Z,1168.0,CE2K9TTL,950,English,none just my native langauge,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Video Games, Psychology, Sociology",26,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
651530d216a0dc4221f40ba8,650b2464cd025d05b6a75aed,APPROVED,2023-09-28T07:52:56.711000Z,2023-09-28T07:59:05.844000Z,2023-10-02T16:47:03.971000Z,2023-09-28T07:59:06.318044Z,370.0,CE2K9TTL,13,English,none just my native langauge,Graduate degree (MA/MSc/MPhil/other),No,"Yes, I'm colourblind","Politics, Sports, Travelling",38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
65153180af649e6a9cbbda89,63e51d45dc45fc301d4ea52b,APPROVED,2023-09-28T07:55:44.845000Z,2023-09-28T07:59:38.227000Z,2023-10-02T16:47:04.162000Z,2023-09-28T07:59:38.752053Z,234.0,CE2K9TTL,210,"English, Dutch",native language + one other language,Undergraduate degree (BA/BSc/other),No,"Yes, I'm colourblind","Mathematics, Science, Video Games",19,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time,
