Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
641189ddda01565a04f4df00,60b3a4a2da99cec56c93cc61,APPROVED,2023-03-15T09:03:26.605000Z,2023-03-15T09:13:28.963000Z,2023-03-28T12:28:17.642000Z,2023-03-15T09:13:30.058063Z,603.0,NOCODE,427,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64118b3b89085911eac9dc34,62b626b7cc2365d4e7f5c5aa,APPROVED,2023-03-15T09:09:15.867000Z,2023-03-15T09:14:42.843000Z,2023-03-28T12:28:17.764000Z,2023-03-15T09:14:43.219901Z,327.0,CE2K9TTL,429,33,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
6411902ee4d66751d478c6a4,5decc61a488cde39be161a91,APPROVED,2023-03-15T09:30:27.542000Z,2023-03-15T09:38:44.190000Z,2023-03-28T12:28:17.878000Z,2023-03-15T09:38:44.581174Z,497.0,CE2K9TTL,1461,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
641192a936625687617ec2de,5c785fea6b5631001745802b,APPROVED,2023-03-15T09:40:57.904000Z,2023-03-15T09:50:59.452000Z,2023-03-28T12:28:17.991000Z,2023-03-15T09:51:00.029417Z,602.0,CE2K9TTL,131,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
641193e343e75ed280de067a,5d78d57c8f579d001518e74f,APPROVED,2023-03-15T09:46:13.855000Z,2023-03-15T09:51:27.119000Z,2023-03-28T12:28:18.116000Z,2023-03-15T09:51:27.531734Z,314.0,CE2K9TTL,1262,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64119440b4367bf96d35cdf5,5fe33a4cbf9ae4f929bad4b4,APPROVED,2023-03-15T09:47:50.242000Z,2023-03-15T09:56:49.746000Z,2023-03-28T12:28:18.229000Z,2023-03-15T09:56:50.193931Z,540.0,CE2K9TTL,929,53,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time,
6411947ddf63eb6cf9a8abdd,5da74713c2a70a0015a1297b,APPROVED,2023-03-15T09:48:53.428000Z,2023-03-15T09:58:42.924000Z,2023-03-28T12:28:18.353000Z,2023-03-15T09:58:43.217940Z,590.0,CE2K9TTL,1184,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
641198756d105ad20fc9384a,60ec44f29f8829150cbf07a2,APPROVED,2023-03-15T10:05:47.571000Z,2023-03-15T10:15:21.899000Z,2023-03-28T12:28:18.465000Z,2023-03-15T10:15:22.303684Z,575.0,CE2K9TTL,747,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
64119bcc3430cf628ef3dce8,62a7475265c50a65c524adb0,APPROVED,2023-03-15T10:19:59.557000Z,2023-03-15T10:27:36.125000Z,2023-03-28T12:28:18.582000Z,2023-03-15T10:27:36.507399Z,457.0,CE2K9TTL,326,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64119bf3ac6f3ae610e8632c,5b1faa1354eabf00013e67ec,APPROVED,2023-03-15T10:20:40.051000Z,2023-03-15T10:30:26.091000Z,2023-03-28T12:28:18.706000Z,2023-03-15T10:30:27.132151Z,587.0,CE2K9TTL,735,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64119c382053e68e3c7ec300,5c747244f33ac60001b7a9e2,APPROVED,2023-03-15T10:21:44.889000Z,2023-03-15T10:26:56.272000Z,2023-03-28T12:28:18.825000Z,2023-03-15T10:26:56.655128Z,312.0,NOCODE,1441,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64119d4e3cb426ce0cd8e663,6266b7a695b41136a3922aeb,APPROVED,2023-03-15T10:26:25.996000Z,2023-03-15T10:37:03.463000Z,2023-03-28T12:28:18.942000Z,2023-03-15T10:37:03.840997Z,638.0,CE2K9TTL,364,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411a13ec294ee11dcf7cd52,59d2205f23b3e500018f5264,APPROVED,2023-03-15T10:43:15.175000Z,2023-03-15T10:50:55.057000Z,2023-03-28T12:28:19.058000Z,2023-03-15T10:50:55.680385Z,460.0,CE2K9TTL,805,71,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6411a1b0b74b46cc31af2e9c,5a9860f64eecca0001dd6f64,APPROVED,2023-03-15T10:45:08.200000Z,2023-03-15T10:52:45.490000Z,2023-03-28T12:28:19.182000Z,2023-03-15T10:52:45.917612Z,458.0,CE2K9TTL,339,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411a56a6b525f0808278299,5cc8a040cd6a7c00173b7012,APPROVED,2023-03-15T11:01:03.103000Z,2023-03-15T11:14:43.122000Z,2023-03-28T12:28:19.308000Z,2023-03-15T11:14:43.470390Z,821.0,CE2K9TTL,1632,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411a58ea78bb828ae351679,5ea2d7ffa288a5046841a874,APPROVED,2023-03-15T11:01:46.833000Z,2023-03-15T11:23:50.414000Z,2023-03-28T12:28:19.436000Z,2023-03-15T11:23:50.757660Z,1324.0,CE2K9TTL,716,81,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6411a6ae7b6d669a85476d8d,5f8ad96988e81c03fb97183b,APPROVED,2023-03-15T11:06:26.962000Z,2023-03-15T11:39:11.939000Z,2023-03-28T12:28:19.555000Z,2023-03-15T11:39:12.429176Z,1965.0,:CE2K9TTL,478,77,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6411ac886ce47590ec6b8547,55b6e53bfdf99b438f10e3bb,APPROVED,2023-03-15T11:31:26.318000Z,2023-03-15T11:39:26.523000Z,2023-03-28T12:28:19.674000Z,2023-03-15T11:39:28.533004Z,481.0,CE2K9TTL,3254,50,Male,Asian,United States,United States,United States,English,No,Part-Time,
6411b0fd2375eb1e6aa36387,5ff8de593cba8e19692bbb95,APPROVED,2023-03-15T11:50:25.065000Z,2023-03-15T11:59:22.945000Z,2023-03-28T12:28:19.789000Z,2023-03-15T11:59:23.307625Z,538.0,CE2K9TTL,160,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411b18c813dc33f308da00f,57c21d045b8c510001af59e1,APPROVED,2023-03-15T11:52:46.832000Z,2023-03-15T11:58:31.564000Z,2023-03-28T12:28:19.903000Z,2023-03-15T11:58:31.941617Z,345.0,NOCODE,381,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411b4eb002a537320dae531,59e7b0ab3e4b5a00016aa559,APPROVED,2023-03-15T12:07:21.792000Z,2023-03-15T12:16:09.535000Z,2023-03-28T12:28:20.019000Z,2023-03-15T12:16:10.163519Z,528.0,CE2K9TTL,1992,39,Male,White,United States,United States,United States,English,No,Full-Time,
6411b5915d9dd1c1fddc56d3,5df1a104afb8b00c39e6763d,APPROVED,2023-03-15T12:09:58.960000Z,2023-03-15T12:17:33.204000Z,2023-03-28T12:28:20.140000Z,2023-03-15T12:17:33.533537Z,455.0,CE2K9TTL,775,48,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411b63bdbd4ed29eacc9ca3,5ee93e0226f9f0167b877dbe,APPROVED,2023-03-15T12:12:46.758000Z,2023-03-15T12:19:24.585000Z,2023-03-28T12:28:20.257000Z,2023-03-15T12:19:24.926899Z,398.0,CE2K9TTL,380,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411b6f8b80137ccdb819cc8,5fb835372b02f05267811822,APPROVED,2023-03-15T12:15:56.705000Z,2023-03-15T12:26:29.732000Z,2023-03-28T12:28:20.375000Z,2023-03-15T12:26:30.108617Z,634.0,CE2K9TTL,643,60,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411b9164f32d951f88acd04,5eb2dfd7b9a7c108fbeecc24,APPROVED,2023-03-15T12:24:57.499000Z,2023-03-15T12:35:32.736000Z,2023-03-28T12:28:20.491000Z,2023-03-15T12:35:33.108561Z,636.0,CE2K9TTL,501,63,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411ba33460ff66b78410750,62a736398df1aa5cc49e0f0b,APPROVED,2023-03-15T12:29:43.438000Z,2023-03-15T12:36:44.321000Z,2023-03-28T12:28:20.615000Z,2023-03-15T12:36:44.717456Z,421.0,CE2K9TTL,36,22,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,
6411bae165c2b81b23522b72,5e81b038c8977f000964e5b2,APPROVED,2023-03-15T12:32:36.749000Z,2023-03-15T12:42:04.538000Z,2023-03-28T12:28:20.733000Z,2023-03-15T12:42:04.879184Z,568.0,CE2K9TTL,1275,37,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
6411bba0e431fefdac92512c,5ae64fb8c3c3ab00018f7e89,APPROVED,2023-03-15T12:35:49.537000Z,2023-03-15T12:49:37.496000Z,2023-03-28T12:28:20.849000Z,2023-03-15T12:49:37.844686Z,828.0,CE2K9TTL,451,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6411c178b9cf1ddd7dd31ee8,6229de2e4db607c098f60d39,APPROVED,2023-03-15T13:00:45.766000Z,2023-03-15T13:08:32.011000Z,2023-03-28T12:28:20.969000Z,2023-03-15T13:08:32.554794Z,467.0,CE2K9TTL,568,57,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time,
64110adffdafa3edd311b5e0,62fd7f18b00ce5d1232bacb6,TIMED-OUT,2023-03-15T00:07:49.681000Z,,,,34199902.0,,213,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6411433c39d3b6ac4a591653,6103644f849ab81a0fce020b,TIMED-OUT,2023-03-15T04:02:04.578000Z,,,,34185847.0,,380,23,Male,White,Canada,Canada,Canada,English,No,Unemployed (and job seeking),Not Applicable
64119e8f31e498a8cf455180,60b4ae00a553ce01ecec6699,RETURNED,2023-03-15T10:31:45.608000Z,,,,,,1240,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
6411ad7f2a2290394f2afb14,62c48a4bced656f3b4f3dbe6,TIMED-OUT,2023-03-15T11:35:27.180000Z,,,,34158645.0,,557,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,Not Applicable
6411b7e7643b7baf04302cc0,5b170586c9d3cb00010fda70,RETURNED,2023-03-15T12:30:00.046000Z,,,,,,1520,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,Not Applicable
